ORPHA_Number,ORPHA_URL,Nombre_Orphanet,CIE10_Orphanet,Numero_Colombia,Nombre_Colombia,CIE10_Colombia,Tipo_Match,Similitud,Observaciones_Colombia
100991,https://www.orpha.net/es/disease/detail/100991,Paraparesia espástica autosómica dominante tipo 10,G11.4,1355,Paraplejia espástica autosómica dominante tipo 10,G11.4,nombre_muy_similar,0.99,
100993,https://www.orpha.net/es/disease/detail/100993,Paraparesia espástica autosómica dominante tipo 12,G11.4,1356,Paraplejia espástica autosómica dominante tipo 12,G11.4,nombre_muy_similar,0.99,
100994,https://www.orpha.net/es/disease/detail/100994,Paraparesia espástica autosómica dominante tipo 13,G11.4,1357,Paraplejia espástica autosómica dominante tipo 13,G11.4,nombre_muy_similar,0.99,
100998,https://www.orpha.net/es/disease/detail/100998,Paraparesia espástica autosómica dominante tipo 17,G11.4,1358,Paraplejia espástica autosómica dominante tipo 17,G11.4,nombre_muy_similar,0.99,
101009,https://www.orpha.net/es/disease/detail/101009,Paraparesia espástica autosómica dominante tipo 29,G11.4,1359,Paraplejia espástica autosómica dominante tipo 29,G11.4,nombre_muy_similar,0.99,
171612,https://www.orpha.net/es/disease/detail/171612,Paraparesia espástica autosómica dominante tipo 37,G11.4,1362,Paraplejia espástica autosómica dominante tipo 37,G11.4,nombre_muy_similar,0.99,
171617,https://www.orpha.net/es/disease/detail/171617,Paraparesia espástica autosómica dominante tipo 38,G11.4,1363,Paraplejia espástica autosómica dominante tipo 38,G11.4,nombre_muy_similar,0.99,
100995,https://www.orpha.net/es/disease/detail/100995,Paraparesia espástica autosómica recesiva tipo 14,G11.4,1364,Paraplejia espástica autosómica recesiva tipo 14,G11.4,nombre_muy_similar,0.99,
100996,https://www.orpha.net/es/disease/detail/100996,Paraparesia espástica autosómica recesiva tipo 15,G11.4,1365,Paraplejia espástica autosómica recesiva tipo 15,G11.4,nombre_muy_similar,0.99,
101003,https://www.orpha.net/es/disease/detail/101003,Paraparesia espástica autosómica recesiva tipo 23,G11.4,1367,Paraplejia espástica autosómica recesiva tipo 23,G11.4,nombre_muy_similar,0.99,
101004,https://www.orpha.net/es/disease/detail/101004,Paraparesia espástica autosómica recesiva tipo 24,G11.4,1368,Paraplejia espástica autosómica recesiva tipo 24,G11.4,nombre_muy_similar,0.99,
101005,https://www.orpha.net/es/disease/detail/101005,Paraparesia espástica autosómica recesiva tipo 25,G11.4,1369,Paraplejia espástica autosómica recesiva tipo 25,G11.4,nombre_muy_similar,0.99,
101008,https://www.orpha.net/es/disease/detail/101008,Paraparesia espástica autosómica recesiva tipo 28,G11.4,1371,Paraplejia espástica autosómica recesiva tipo 28,G11.4,nombre_muy_similar,0.99,
139480,https://www.orpha.net/es/disease/detail/139480,Paraparesia espástica autosómica recesiva tipo 39,G11.4,1373,Paraplejia espástica autosómica recesiva tipo 39,G11.4,nombre_muy_similar,0.99,
99015,https://www.orpha.net/es/disease/detail/99015,Paraparesia espástica tipo 2,G11.4,1375,Paraplejia espástica ligada al cromosoma X tipo 2,G11.4,nombre_muy_similar,0.99,
100997,https://www.orpha.net/es/disease/detail/100997,Paraparesia espástica ligada al cromosoma X tipo 16,G11.4,1376,Paraplejia espástica ligada al cromosoma X tipo 16,G11.4,nombre_muy_similar,0.99,
171607,https://www.orpha.net/es/disease/detail/171607,Paraparesia espástica ligada al cromosoma X tipo 34,G11.4,1377,Paraplejia espástica ligada al cromosoma X tipo 34,G11.4,nombre_muy_similar,0.99,
2932,https://www.orpha.net/es/disease/detail/2932,Polineuropatía desmielinizante inflamatoria crónica,G61.8,1411,Polineuropatia desmielinizante inflamatoria crónica,G61.8,nombre_muy_similar,0.99,
90003,https://www.orpha.net/es/disease/detail/90003,Pseudotumor inflamatorio del hígado,K75.8,1436,Pseudotumor inflamatorio del higado,K75.8,nombre_muy_similar,0.99,
1052,https://www.orpha.net/es/disease/detail/1052,Síndrome de aneuploidía en mosaico variegada,Q99.8,1586,Sindrome de aneuploidia en mosaico variegada,Q99.8,nombre_muy_similar,0.99,Código corregido de 0998 a Q998
1933,https://www.orpha.net/es/disease/detail/1933,"Síndrome de depleción del ADN mitocondrial, forma encefalomiopática con aciduria metilmalónica",G71.3,1683,"Sindrome de deplecion del ADN mitocondrial, forma encefalomiopática con aciduria metilmalonica",G71.3,nombre_muy_similar,0.99,
754,https://www.orpha.net/es/disease/detail/754,Síndrome de insensibilidad a los andrógenos,E34.5,1752,Síndrome de insensibilidad a los androgenos,E34.5,nombre_muy_similar,0.99,
1300,https://www.orpha.net/es/disease/detail/1300,Síndrome de pterigium poplíteo autosómico dominante,Q87.2,1876,Sindrome de Pterigium popliteo autosómico dominante,Q87.2,nombre_muy_similar,0.99,Código corregido de 0872 a Q872
157820,https://www.orpha.net/es/disease/detail/157820,Síndrome de sudoración inducida por frío,G90.8,1936,Síndrome de sudoración inducida por frio,G60.8,nombre_muy_similar,0.99,
3260,https://www.orpha.net/es/disease/detail/3260,Síndrome hipereosinofílico idiopático,D47.5,1999,Síndrome hipereosinofilico idiopático,D47.5,nombre_muy_similar,0.99,
69061,https://www.orpha.net/es/disease/detail/69061,Síndrome nefrótico idiopático sensible a esteroides,N04.0,2021,Síndrome nefrotico idiopático sensible a esteroides,N04.8,nombre_muy_similar,0.99,
508501,https://www.orpha.net/es/disease/detail/508501,Síndrome orofaciodigital con talla baja y braquimesofalangia,Q87.0,2034,Síndrome oral-facial-digital tipo 1,Q87.0,nombre_muy_similar,0.99,Código corregido de 0870 a Q870
508501,https://www.orpha.net/es/disease/detail/508501,Síndrome orofaciodigital con talla baja y braquimesofalangia,Q87.0,2038,Síndrome oral-facial-digital tipo 8,Q87.0,nombre_muy_similar,0.99,Código corregido de 0870 a Q870
275766,https://www.orpha.net/es/disease/detail/275766,Hipertensión arterial pulmonar idiopática,I27.0,2175,Hipertension arterial pulmonar idiopática,I27.0,nombre_muy_similar,0.99,
23,https://www.orpha.net/es/disease/detail/23,Aciduria argininosuccínica,E72.2,27,Aciduria argininosuccinica,E72.2,nombre_muy_similar,0.98,
30,https://www.orpha.net/es/disease/detail/30,Aciduria orótica hereditaria,E79.8,34,Aciduria orotica hereditaria,D53.0,nombre_muy_similar,0.98,
37,https://www.orpha.net/es/disease/detail/37,Acrodermatitis enteropática,E83.2,42,Acrodermatitis enteropatica,E83.2,nombre_muy_similar,0.98,
955,https://www.orpha.net/es/disease/detail/955,Síndrome de Hajdu-Cheney,M89.5,49,Acroosteolisis tipo dominante,M89.5,nombre_muy_similar,0.98,
2805,https://www.orpha.net/es/disease/detail/2805,Agenesia pancreática parcial,Q45.0,67,Agenesia parcial de páncreas,Q45.0,nombre_muy_similar,0.98,Código corregido de 0450 a Q450
65,https://www.orpha.net/es/disease/detail/65,Amaurosis congénita de Leber,H35.5,83,Amaurosis congenita de Leber,H35.5,nombre_muy_similar,0.98,
85,https://www.orpha.net/es/disease/detail/85,Anemia diseritropoyética congénita,D64.4,92,"Anemia diseritropoyetica, congénita",D64.4,nombre_muy_similar,0.98,
83642,https://www.orpha.net/es/disease/detail/83642,Anemia microcítica con sobrecarga hepática de hierro,D50.8,99,Anemia microcitica con sobrecarga hepatica de hierro,Q50.8,nombre_muy_similar,0.98,Código corregido de 0508 a Q508
2542,https://www.orpha.net/es/disease/detail/2542,Microftalmia-anoftalmia-coloboma aislados,,118,"Anoftalmia - microftalmia, aislada",Q11.2,nombre_muy_similar,0.98,Código corregido de 0112 a Q112
140933,https://www.orpha.net/es/disease/detail/140933,Atrofodermia lineal de Moulin,L90.8,220,Atrofoderma lineal de Moulin,L90.8,nombre_muy_similar,0.98,
114,https://www.orpha.net/es/disease/detail/114,Aurículo-osteo-displasia,Q87.5,221,Auriculo-osteo-displasia,Q87.5,nombre_muy_similar,0.98,Código corregido de 0875 a Q875
1253,https://www.orpha.net/es/disease/detail/1253,Síndrome de Ascher,Q87.0,228,Blefarochalasia labio doble,Q87.0,nombre_muy_similar,0.98,Código corregido de 0870 a Q870
2019,https://www.orpha.net/es/disease/detail/2019,Complejo fémur-peroné-cúbito,Q74.8,294,Complejo fémur-peroné-cubito,Q72.8,nombre_muy_similar,0.98,Código corregido de 0728 a Q728
1525,https://www.orpha.net/es/disease/detail/1525,Cráneo-osteo-artropatía,M89.4,315,Cráneo-osteo-artropatia,M89.4,nombre_muy_similar,0.98,
329173,https://www.orpha.net/es/disease/detail/329173,Síndrome autoinflamatorio con infección bacteriana piogénica y amilopectinosis,D89.8,419,Deficiencia de HOIL-1,E74.0,nombre_muy_similar,0.98,
2966,https://www.orpha.net/es/disease/detail/2966,Deficiencia de properdina,D84.1,462,Deficiencia de properdin,Q84.1,nombre_muy_similar,0.98,Código corregido de 0841 a Q841
35909,https://www.orpha.net/es/disease/detail/35909,Deficiencia combinada de los factores V y VIII,D68.8,494,Déficit combinado de los factores V y VIII,D68.8,nombre_muy_similar,0.98,
35122,https://www.orpha.net/es/disease/detail/35122,Deficiencia congénita de sacarasa-isomaltasa,E74.3,499,Déficit congénito de sacarasa-isomaltasa,E74.3,nombre_muy_similar,0.98,
35701,https://www.orpha.net/es/disease/detail/35701,Deficiencia de 3-hidroxi 3-metilglutaril-CoA (HMG) sintasa,E71.3,509,Déficit de 3-hidroxi 3-metilglutaril-CoA (HMG) sintetasa,E71.3,nombre_muy_similar,0.98,
2066,https://www.orpha.net/es/disease/detail/2066,Deficiencia de ácido gamma aminobutírico transaminasa,E72.8,534,Déficit de gamma aminobutidco ácido transaminasa,E72.8,nombre_muy_similar,0.98,
3137,https://www.orpha.net/es/disease/detail/3137,Deficiencia de N-acetil-alfa-D-galactosaminidasa,E77.1,545,Déficit de N-acetil-alfa-D-galactosam nidasa,E77.1,nombre_muy_similar,0.98,
52503,https://www.orpha.net/es/disease/detail/52503,Deficiencia del transportador de creatina ligada al cromosoma X,E72.8,550,Déficit de transportador de creatina ligado al cromosoma X,E72.8,nombre_muy_similar,0.98,
1657,https://www.orpha.net/es/disease/detail/1657,Dermato-osteólisis tipo Kirghize,Q82.8,569,Dermato osteolisis tipo Kirghize,Q82.8,nombre_muy_similar,0.98,Código corregido de 0828 a Q828
91481,https://www.orpha.net/es/disease/detail/91481,Dermoide anular de la córnea,D31.1,574,Dermoide anular de la cornea,D31.1,nombre_muy_similar,0.98,
69736,https://www.orpha.net/es/disease/detail/69736,Despigmentación aguda bilateral del iris,Q13.8,585,Despiqmentación aguda bilateral del iris,Q13.8,nombre_muy_similar,0.98,Código corregido de 0138 a Q138
224,https://www.orpha.net/es/disease/detail/224,Diabetes mellitus neonatal,P70.2,588,Diabetes mellitus neonata,P70.2,nombre_muy_similar,0.98,
66637,https://www.orpha.net/es/disease/detail/66637,Diafanoespondilodisostosis,Q78.8,592,Diafano-espondilodisostosis,Q78.8,nombre_muy_similar,0.98,Código corregido de 0788 a Q788
1764,https://www.orpha.net/es/disease/detail/1764,Disautonomía familiar,G90.1,600,Disautonomia familiar,G90.1,nombre_muy_similar,0.98,
969,https://www.orpha.net/es/disease/detail/969,Displasia acromícrica,Q77.8,630,Displasia acromicrica,Q77.8,nombre_muy_similar,0.98,Código corregido de 0778 a Q778
63442,https://www.orpha.net/es/disease/detail/63442,Displasia epifisiaria-falángica en forma de ángel,Q78.8,660,Displasia epifisiaria-falánqica en forma de ángel,Q78.8,nombre_muy_similar,0.98,Código corregido de 0788 a Q788
255,https://www.orpha.net/es/disease/detail/255,Distonía dopa-sensible,,706,Distonia dopa-sensible,Q24.8,nombre_muy_similar,0.98,Código corregido de 0248 a Q248
3312,https://www.orpha.net/es/disease/detail/3312,Embriopatía por talidomida,Q86.8,762,Embriopatia por talidomida,Q86.8,nombre_muy_similar,0.98,Código corregido de 0868 a Q868
368,https://www.orpha.net/es/disease/detail/368,Enfermedad de almacenamiento de glucógeno por deficiencia de glucógeno fosforilasa muscular,E74.0,829,Enfermedad de McCardle,E74.0,nombre_muy_similar,0.98,
2573,https://www.orpha.net/es/disease/detail/2573,Enfermedad de Moyamoya,I67.5,830,Enfermedad de Moya-Moya,1675,nombre_muy_similar,0.98,
3165,https://www.orpha.net/es/disease/detail/3165,Fascitis eosinofílica,M35.4,918,Fascitis eosinofilica,M35.4,nombre_muy_similar,0.98,
446,https://www.orpha.net/es/disease/detail/446,Hemocromatosis neonatal,E83.1,978,Hemocromatosis neonata!,E83.1,nombre_muy_similar,0.98,
2206,https://www.orpha.net/es/disease/detail/2206,Hiperostosis vertebral anquilosante con tilosis,M48.1,1004,Hiperostosis vertebral anguilosante con tilosis,M48.1,nombre_muy_similar,0.98,
29822,https://www.orpha.net/es/disease/detail/29822,Hipotermia periódica espontánea,G90.8,1051,Hipotermia periódica espontanea,G90.8,nombre_muy_similar,0.98,
139426,https://www.orpha.net/es/disease/detail/139426,Mioclonía perioral con ausencias,G40.4,1194,Mioclonia perioral con ausencias,G40.3,nombre_muy_similar,0.98,
602,https://www.orpha.net/es/disease/detail/602,Miopatía GNE,G71.8,1203,"Miopatia distal, tipo Nonaka",G71.8,nombre_muy_similar,0.98,
98918,https://www.orpha.net/es/disease/detail/98918,Neuropatía axonal motora aguda,G61.0,1260,Neuropatia axonal motora aguda,G61.0,nombre_muy_similar,0.98,
2721,https://www.orpha.net/es/disease/detail/2721,Displasia odonto-ónico-dérmica,Q82.4,1288,Odonto onico dérmica displasia,Q82.4,nombre_muy_similar,0.98,Código corregido de 0824 a Q824
83616,https://www.orpha.net/es/disease/detail/83616,Panencefalitis por rubéola,"B06.0+, G05.1*",1337,Panencefalitis por rubeola,B06.0,nombre_muy_similar,0.98,
100984,https://www.orpha.net/es/disease/detail/100984,Paraparesia espástica autosómica dominante tipo 3,G11.4,1360,Paraplejia espástica autosómica dominante tipo 32,G11.4,nombre_muy_similar,0.98,
100984,https://www.orpha.net/es/disease/detail/100984,Paraparesia espástica autosómica dominante tipo 3,G11.4,1361,Paraplejia espástica autosómica dominante tipo 35,G11.4,nombre_muy_similar,0.98,
685,https://www.orpha.net/es/disease/detail/685,Paraparesia espástica hereditaria,G11.4,1374,Paraplejia espástica familiar,G11.4,nombre_muy_similar,0.98,
98916,https://www.orpha.net/es/disease/detail/98916,Polirradiculoneuropatía desmielinizante inflamatoria aguda,G61.0,1417,Polirradiculoneuropatía desmiel nizante inflamatoria aguda,G61.0,nombre_muy_similar,0.98,
71291,https://www.orpha.net/es/disease/detail/71291,Retinopatía hereditaria vascular,,1464,Retinopatia hereditaria vascular,H35.0,nombre_muy_similar,0.98,
157801,https://www.orpha.net/es/disease/detail/157801,Sindactilia mesoaxial sinostótica con reducción de las falanges,"Q70.0, Q70.2",1527,Sindactifia mesoaxial sinostótica con reducción de las falanges,Q70.4,nombre_muy_similar,0.98,Código corregido de 0704 a Q704
1997,https://www.orpha.net/es/disease/detail/1997,Síndrome bléfaro-queilo-odóntico,Q87.8,1548,Síndrome blefaro queilo odóntico,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
66625,https://www.orpha.net/es/disease/detail/66625,Síndrome cerebro-óculo-nasal,Q87.0,1561,Síndrome cerebro-oculo-nasal,Q87.0,nombre_muy_similar,0.98,Código corregido de 0870 a Q870
209905,https://www.orpha.net/es/disease/detail/209905,Síndrome cerebro-pulmón-tiroides,E03.1,1562,Síndrome cerebro-pulmon-tiroides,E03.1,nombre_muy_similar,0.98,
1453,https://www.orpha.net/es/disease/detail/1453,Síndrome cleidorizomélico,Q77.8,1567,Sindrome Cleidorizomelico,Q77.8,nombre_muy_similar,0.98,Código corregido de 0778 a Q778
1104,https://www.orpha.net/es/disease/detail/1104,Síndrome de anoftalmía plus,Q87.8,1590,Sindrome de anoftalmia plus,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
70588,https://www.orpha.net/es/disease/detail/70588,Síndrome de aspiración de meconio,P24.0,1594,Síndrome de aspiracion de meconio,P24.0,nombre_muy_similar,0.98,
122,https://www.orpha.net/es/disease/detail/122,Síndrome de Birt-Hogg-Dubé,C44.9,1617,Síndrome de Birt-Hogg-Dube,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
1292,https://www.orpha.net/es/disease/detail/1292,Síndrome de braquimorfismo-oncodisplasia-disfalangismo,Q87.1,1626,Síndrome de braguimorfismo - oncodisplasia - disfalangismo,Q87.1,nombre_muy_similar,0.98,Código corregido de 0871 a Q871
167,https://www.orpha.net/es/disease/detail/167,Síndrome de Chédiak-Higashi,E70.3,1653,Síndrome de Chediak-Higashi,E70.3,nombre_muy_similar,0.98,
2103,https://www.orpha.net/es/disease/detail/2103,Síndrome de Guillain-Barré,G61.0,1732,Síndrome de Guillain-Barre,G61.0,nombre_muy_similar,0.98,
3109,https://www.orpha.net/es/disease/detail/3109,Síndrome de Mayer-Rokitansky-Küster-Hauser,Q51.8,1805,Sindrome de Mayer-Rok tansky-Küster-Hauser,Q51.8,nombre_muy_similar,0.98,Código corregido de 0518 a Q518
94063,https://www.orpha.net/es/disease/detail/94063,Síndrome de microdeleción 12q14,Q93.5,1813,Síndrome de microdelecion 12q14,Q93.5,nombre_muy_similar,0.98,Código corregido de 0935 a Q935
94065,https://www.orpha.net/es/disease/detail/94065,Síndrome de microdeleción 15q24,Q93.5,1814,Síndrome de microdelecion 15q24,Q93.5,nombre_muy_similar,0.98,Código corregido de 0935 a Q935
163693,https://www.orpha.net/es/disease/detail/163693,Síndrome de microdeleción 2p21,Q93.5,1815,Síndrome de microdelecion 2p21,Q93.5,nombre_muy_similar,0.98,Código corregido de 0935 a Q935
1001,https://www.orpha.net/es/disease/detail/1001,Síndrome de microdeleción 2q37,Q93.5,1817,Síndrome de microdelecion 2q37,Q93.5,nombre_muy_similar,0.98,Código corregido de 0935 a Q935
178303,https://www.orpha.net/es/disease/detail/178303,Síndrome de microdeleción 8q22.1,Q93.5,1818,Síndrome de microdelecion 8q22.1,Q93.5,nombre_muy_similar,0.98,
69087,https://www.orpha.net/es/disease/detail/69087,Síndrome de Naegeli-Franceschetti-Jadassohn,Q82.4,1832,Síndrome de Naeqeli-Franceschetti-Jadassohn,Q82.4,nombre_muy_similar,0.98,Código corregido de 0824 a Q824
1509,https://www.orpha.net/es/disease/detail/1509,Síndrome coxo-podo-patelar,Q74.1,1891,Síndrome de rotula parva,Q74.1,nombre_muy_similar,0.98,Código corregido de 0741 a Q741
50944,https://www.orpha.net/es/disease/detail/50944,Síndrome de Schöpf-Schulz-Passarge,Q82.8,1906,Síndrome de Schopf-Schulz-Passarge,Q82.8,nombre_muy_similar,0.98,Código corregido de 0828 a Q828
816,https://www.orpha.net/es/disease/detail/816,Síndrome de Sjögren-Larsson,Q87.1,1923,Síndrome de Sjogren-Larsson,Q87.1,nombre_muy_similar,0.98,Código corregido de 0871 a Q871
1674,https://www.orpha.net/es/disease/detail/1674,Síndrome digito-reno-cerebral,,1988,Síndrome dígito reno cerebral,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
2713,https://www.orpha.net/es/disease/detail/2713,Síndrome óculo-osteo-cutáneo,Q87.5,2026,Síndrome oculo osteo cutáneo,Q87.5,nombre_muy_similar,0.98,Código corregido de 0875 a Q875
1647,https://www.orpha.net/es/disease/detail/1647,Síndrome óculo-cerebro-cutáneo,Q87.8,2027,Síndrome oculo-cerebro-cutáneo,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
210144,https://www.orpha.net/es/disease/detail/210144,Síndrome polimalformativo letal tipo Boissel,Q87.8,2046,Síndrome potimalformativo letal tipo Boissel,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
96102,https://www.orpha.net/es/disease/detail/96102,Síndrome de duplicación terminal 10q,Q92.3,2131,Trisomia terminal 10q,Q92.3,nombre_muy_similar,0.98,Código corregido de 0923 a Q923
3421,https://www.orpha.net/es/disease/detail/3421,Vasculopatía cerebrorretiniana,,2143,Vasculopatia cerebrorretiniana,I77.8,nombre_muy_similar,0.98,
500062,https://www.orpha.net/es/disease/detail/500062,Síndrome de fiebre periódica-paniculitis-dermatosis de inicio en el lactante,D89.8,2161,Deficiencia de Otulina,D84.8,nombre_muy_similar,0.98,
1340,https://www.orpha.net/es/disease/detail/1340,Síndrome cardio-facio-cutáneo,Q87.8,2186,Síndrome Cardiofacio Cutáneo,Q87.8,nombre_muy_similar,0.98,Código corregido de 0878 a Q878
33543,https://www.orpha.net/es/disease/detail/33543,Síndrome de Kleine-Levin,G47.8,2211,Síndrome de Kleine-Levein,G47.8,nombre_muy_similar,0.98,
2995,https://www.orpha.net/es/disease/detail/2995,Síndrome cerebrofrontofacial de Baraitser-Winter,Q87.0,2213,Síndrome cerebrofrontofacial de Baraister-Winter,Q87.0,nombre_muy_similar,0.98,Código corregido de 0870 a Q870
936,https://www.orpha.net/es/disease/detail/936,Acidemia succínica,,22,Acidemia succinica,Q71.3,nombre_muy_similar,0.97,Código corregido de 0713 a Q713
3403,https://www.orpha.net/es/disease/detail/3403,Anomalía de Uhl,Q24.8,124,Anomalia de Uhl,Q24.8,nombre_muy_similar,0.97,Código corregido de 0248 a Q248
63260,https://www.orpha.net/es/disease/detail/63260,Craneorraquisquisis,Q00.1,316,Craneoraquisquisis,Q00.1,nombre_muy_similar,0.97,
168577,https://www.orpha.net/es/disease/detail/168577,Criohidrocitosis hereditaria con estomatina reducida,D58.8,330,Criohidrodtosis hereditaria con estomatina reducida,Q58.8,nombre_muy_similar,0.97,Código corregido de 0588 a Q588
447997,https://www.orpha.net/es/disease/detail/447997,Síndrome de tetraplejía espástica-cuerpo calloso delgado-microcefalia progresiva postnatal,Q02,355,Deficiencia de ACT1,B37.2,nombre_muy_similar,0.97,
696881,https://www.orpha.net/es/disease/detail/696881,Fenotipo de inmunodeficiencia común variable por deficiencia de CD19/CD81,,399,Deficiencia de CD9,XXXX,nombre_muy_similar,0.97,
335,https://www.orpha.net/es/disease/detail/335,Deficiencia congénita de fibrinógeno,D68.2,495,Déficit congénito de fibrinógeno,D68.2,nombre_muy_similar,0.97,
103910,https://www.orpha.net/es/disease/detail/103910,Deficiencia congénita de heparán-sulfato en los enterocitos,P78.3,496,Déficit congénito de heparan-sulfato en los enterocitos,P78.3,nombre_muy_similar,0.97,
325,https://www.orpha.net/es/disease/detail/325,Deficiencia congénita del factor II,D68.2,501,Déficit congénito del factor II,D68.2,nombre_muy_similar,0.97,
326,https://www.orpha.net/es/disease/detail/326,Deficiencia congénita del factor V,D68.2,503,Déficit congénito del factor V,D68.2,nombre_muy_similar,0.97,
327,https://www.orpha.net/es/disease/detail/327,Deficiencia congénita del factor VII,D68.2,504,Déficit congénito del factor VII,D68.2,nombre_muy_similar,0.97,
328,https://www.orpha.net/es/disease/detail/328,Deficiencia congénita del factor X,D68.2,506,Déficit congénito del factor X,D68.2,nombre_muy_similar,0.97,
329,https://www.orpha.net/es/disease/detail/329,Deficiencia congénita del factor XI,D68.1,507,Déficit congénito del factor XI,D68.1,nombre_muy_similar,0.97,
331,https://www.orpha.net/es/disease/detail/331,Deficiencia congénita del factor XIII,D68.2,508,Déficit congénito del factor XIII,D68.2,nombre_muy_similar,0.97,
99843,https://www.orpha.net/es/disease/detail/99843,Deficiencia de adhesión leucocitaria tipo II,D84.8,518,Déficit de adhesión leucodtaria tipo II,Q84.8,nombre_muy_similar,0.97,Código corregido de 0848 a Q848
157,https://www.orpha.net/es/disease/detail/157,Deficiencia de carnitina palmitoiltransferasa II,E71.3,524,Déficit de camitina palmitoiltransferasa II,E71.3,nombre_muy_similar,0.97,
79099,https://www.orpha.net/es/disease/detail/79099,Dermatitis granulomatosa intersticial con artritis,L30.8,567,Dermatitis granulomatosa interstidal con artritis,M30.1,nombre_muy_similar,0.97,
83620,https://www.orpha.net/es/disease/detail/83620,Anendocrinosis entérica,P78.3,593,Diarrea congénita con malabsorción debido a insuficiencia de células enteroendocrinas,P78.3,nombre_muy_similar,0.97,
71278,https://www.orpha.net/es/disease/detail/71278,Disgenesia cerebral congénita por deficiencia de glutamina sintetasa,E72.8,606,Disgenesia cerebral congénita debida a deficiencia de glutamina sintetasa,E72.8,nombre_muy_similar,0.97,
957,https://www.orpha.net/es/disease/detail/957,Displasia acropectorovertebral,Q74.8,631,Displasia acropectovertebral,Q68.1,nombre_muy_similar,0.97,Código corregido de 0681 a Q681
93356,https://www.orpha.net/es/disease/detail/93356,Displasia espondiloepimetafisaria tipo Missouri,Q77.7,674,Displasia espondiloepimetafisaria tipo A4,Q77.8,nombre_muy_similar,0.97,Código corregido de 0778 a Q778
93356,https://www.orpha.net/es/disease/detail/93356,Displasia espondiloepimetafisaria tipo Missouri,Q77.7,675,Displasia espondiloepimetafisaria tipo Biectanski,Q77.7,nombre_muy_similar,0.97,Código corregido de 0777 a Q777
93356,https://www.orpha.net/es/disease/detail/93356,Displasia espondiloepimetafisaria tipo Missouri,Q77.7,677,Displasia espondiloepimetafisaria tipo Golden,Q77.8,nombre_muy_similar,0.97,Código corregido de 0778 a Q778
67039,https://www.orpha.net/es/disease/detail/67039,Displasia odontomaxilar segmentaria,K00.4,694,Displasia odontomaxilar seqmentaria,K00.4,nombre_muy_similar,0.97,
75377,https://www.orpha.net/es/disease/detail/75377,Distrofia coroidea areolar central,H31.2,713,"Distrofia coroidal, areolar central",H31.2,nombre_muy_similar,0.97,
1935,https://www.orpha.net/es/disease/detail/1935,Encefalopatía mioclónica temprana,,782,Encefalopatia mioclonica temprana,G40.3,nombre_muy_similar,0.97,
117,https://www.orpha.net/es/disease/detail/117,Enfermedad de Behçet,M35.2,791,Enfermedad de Behget,M35.2,nombre_muy_similar,0.97,
379,https://www.orpha.net/es/disease/detail/379,Enfermedad granulomatosa crónica,D71,864,Enfermedad qranulomatosa crónica,D71X,nombre_muy_similar,0.97,
337,https://www.orpha.net/es/disease/detail/337,Fibrodisplasia osificante progresiva,M61.1,923,F brodisplasia osificante progresiva,M61.1,nombre_muy_similar,0.97,
586,https://www.orpha.net/es/disease/detail/586,Fibrosis quística,"E84.0, E84.1, E84.8",931,Fibrosis quistica,E84.9,nombre_muy_similar,0.97,
90,https://www.orpha.net/es/disease/detail/90,Argininemia,E72.2,992,Hiperargininemía,E72.2,nombre_muy_similar,0.97,
2221,https://www.orpha.net/es/disease/detail/2221,Hipertricosis lanuginosa adquirida,L68.1,1019,Hipertricosis lanuqinosa adquirida,L68.1,nombre_muy_similar,0.97,
2222,https://www.orpha.net/es/disease/detail/2222,Hipertricosis lanuginosa congénita,Q84.2,1020,Hipertricosis lanuqinosa congénita,Q84.2,nombre_muy_similar,0.97,Código corregido de 0842 a Q842
429,https://www.orpha.net/es/disease/detail/429,Hipoacondroplasia,Q77.4,1022,Hipocondroplasia,Q77.4,nombre_muy_similar,0.97,Código corregido de 0774 a Q774
404553,https://www.orpha.net/es/disease/detail/404553,Deficiencia de adenosina desaminasa 2,M30.8,1081,Inmunodeficiencia combinada severa ligado a Déficit de adenosina desaminasa,D81.3,nombre_muy_similar,0.97,
2414,https://www.orpha.net/es/disease/detail/2414,Linfangiectasias quísticas pulmonares,Q33.8,1116,Linfanqiectasias quísticas pulmonares,Q33.8,nombre_muy_similar,0.97,Código corregido de 0338 a Q338
2348,https://www.orpha.net/es/disease/detail/2348,Lipodistrofia parcial familiar tipo Dunnigan,E88.1,1127,"Lipodistrofia, familiar pardal, tipo Dunnigan",E88.1,nombre_muy_similar,0.97,
163696,https://www.orpha.net/es/disease/detail/163696,Síndrome de mioclonías de acción-insuficiencia renal,G40.4,1195,Mioclono de acción - Sindrome de insuficiencia renal,G40.4,nombre_muy_similar,0.97,
171881,https://www.orpha.net/es/disease/detail/171881,Miopatía con capuchón,G71.2,1198,Miopatia con capuchón,G71.2,nombre_muy_similar,0.97,
